,Fp1,F7,CP5,P8,TP10,FC6,AF7,PO8
Fp1,0.5084745762711864,0.0,0.0847457627118644,0.0,0.0,0.0,0.0,0.4067796610169492
F7,0.0,0.25252525252525254,0.0,0.15656565656565657,0.25757575757575757,0.08080808080808081,0.21717171717171718,0.03535353535353535
CP5,0.35294117647058826,0.0,0.29411764705882354,0.0,0.0,0.0,0.0,0.35294117647058826
P8,0.0,0.21323529411764705,0.0,0.22058823529411764,0.21323529411764705,0.125,0.22794117647058823,0.0
TP10,0.0,0.24186046511627907,0.0,0.14418604651162792,0.2837209302325581,0.07441860465116279,0.2186046511627907,0.037209302325581395
FC6,0.023809523809523808,0.16666666666666666,0.0,0.17857142857142858,0.16666666666666666,0.25,0.21428571428571427,0.0
AF7,0.0,0.21787709497206703,0.0,0.16201117318435754,0.24022346368715083,0.11173184357541899,0.2681564245810056,0.0
PO8,0.21428571428571427,0.09183673469387756,0.05102040816326531,0.02040816326530612,0.10204081632653061,0.0,0.01020408163265306,0.5102040816326531
