,FT9,P7,P8,FT10,F8,AF7,FT7,AF8
FT9,0.21910112359550563,0.2303370786516854,0.08426966292134831,0.2247191011235955,0.2247191011235955,0.0,0.0,0.016853932584269662
P7,0.16393442622950818,0.319672131147541,0.06557377049180328,0.2336065573770492,0.18442622950819673,0.0,0.00819672131147541,0.02459016393442623
P8,0.17307692307692307,0.18269230769230768,0.25,0.15384615384615385,0.15384615384615385,0.04807692307692308,0.038461538461538464,0.0
FT10,0.16972477064220184,0.25688073394495414,0.05963302752293578,0.25688073394495414,0.2018348623853211,0.0,0.01834862385321101,0.03669724770642202
F8,0.19170984455958548,0.23316062176165803,0.06735751295336788,0.23834196891191708,0.22797927461139897,0.0,0.010362694300518135,0.031088082901554404
AF7,0.0,0.0,0.05426356589147287,0.0,0.0,0.3953488372093023,0.3953488372093023,0.15503875968992248
FT7,0.0,0.0,0.039473684210526314,0.013157894736842105,0.0,0.34868421052631576,0.4276315789473684,0.17105263157894737
AF8,0.010526315789473684,0.042105263157894736,0.0,0.06315789473684211,0.042105263157894736,0.23157894736842105,0.29473684210526313,0.3157894736842105
