,FT9,P7,P8,FT10,F8,AF7,FT7,AF8
FT9,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0.5454545454545454,0.0
P7,0.0,0.425,0.325,0.0,0.025,0.1,0.0,0.125
P8,0.0,0.3,0.35,0.05,0.075,0.1,0.0,0.125
FT10,0.0,0.0,0.0,0.4,0.4,0.0,0.2,0.0
F8,0.0,0.0,0.030303030303030304,0.3939393939393939,0.3939393939393939,0.0,0.18181818181818182,0.0
AF7,0.0,0.2631578947368421,0.2631578947368421,0.0,0.0,0.21052631578947367,0.0,0.2631578947368421
FT7,0.08955223880597014,0.0,0.0,0.05970149253731343,0.05970149253731343,0.0,0.7910447761194029,0.0
AF8,0.0,0.2857142857142857,0.2857142857142857,0.0,0.0,0.19047619047619047,0.0,0.23809523809523808
