,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.0685640362225097,0.0,0.0,0.06727037516170763,0.0,0.0,0.0,0.0,0.04915912031047866,0.0,0.0,0.0,0.07115135834411385,0.0,0.018111254851228976,0.0,0.02457956015523933,0.0,0.0,0.0,0.0,0.0,0.03880983182406209,0.06985769728331177,0.037516170763260026,0.0,0.031047865459249677,0.0,0.0,0.03622250970245795,0.0,0.0,0.0,0.0646830530401035,0.0,0.06985769728331177,0.031047865459249677,0.0,0.0685640362225097,0.0,0.0,0.0,0.06597671410090557,0.0646830530401035,0.0,0.0,0.0646830530401035,0.0,0.0,0.0,0.05821474773609314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fz,0.0,0.048600883652430045,0.050073637702503684,0.0,0.03829160530191458,0.041237113402061855,0.008836524300441826,0.050073637702503684,0.0,0.050073637702503684,0.050073637702503684,0.050073637702503684,0.0,0.050073637702503684,0.0,0.0,0.0,0.0,0.03240058910162003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044182621502209134,0.0,0.0,0.0,0.0,0.050073637702503684,0.0,0.03829160530191458,0.0,0.0,0.048600883652430045,0.0,0.0,0.027982326951399118,0.041237113402061855,0.0,0.0,0.0,0.0,0.0,0.050073637702503684,0.0,0.0,0.0,0.050073637702503684,0.050073637702503684,0.0,0.0,0.050073637702503684,0.041237113402061855,0.0,0.03829160530191458,0.0,0.0,0.0,0.0
F3,0.0,0.04106280193236715,0.07608695652173914,0.0,0.03140096618357488,0.033816425120772944,0.007246376811594203,0.06280193236714976,0.0,0.043478260869565216,0.06038647342995169,0.04468599033816425,0.0,0.07246376811594203,0.0,0.0,0.0,0.0,0.026570048309178744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03985507246376811,0.0,0.0,0.0,0.0,0.04589371980676329,0.0,0.03140096618357488,0.0,0.0,0.03985507246376811,0.0,0.0,0.022946859903381644,0.033816425120772944,0.0,0.0,0.0,0.0,0.0,0.04468599033816425,0.0,0.0,0.0,0.07367149758454106,0.04710144927536232,0.0,0.0,0.04710144927536232,0.042270531400966184,0.0,0.03140096618357488,0.0,0.0,0.0,0.0
F7,0.058759521218716,0.0,0.0,0.0750816104461371,0.0,0.0,0.0,0.0,0.04461371055495103,0.0,0.0,0.0,0.07725788900979326,0.0,0.015233949945593036,0.0,0.020674646354733407,0.0,0.0,0.0,0.0,0.0,0.03264417845484222,0.07725788900979326,0.031556039173014146,0.0,0.026115342763873776,0.0,0.0,0.029379760609358,0.0,0.0,0.0,0.06528835690968444,0.0,0.07725788900979326,0.026115342763873776,0.0,0.07725788900979326,0.0,0.0,0.0,0.07399347116430903,0.07399347116430903,0.0,0.0,0.06855277475516866,0.0,0.0,0.0,0.04896626768226333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.045454545454545456,0.04727272727272727,0.0,0.045454545454545456,0.03636363636363636,0.01090909090909091,0.04727272727272727,0.0,0.04727272727272727,0.04727272727272727,0.04727272727272727,0.0,0.04727272727272727,0.0,0.0,0.0,0.0,0.03636363636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04727272727272727,0.0,0.0,0.0,0.0,0.04727272727272727,0.0,0.04363636363636364,0.0,0.0,0.04727272727272727,0.0,0.0,0.034545454545454546,0.04363636363636364,0.0,0.0,0.0,0.0,0.0,0.04727272727272727,0.0,0.0,0.0,0.04727272727272727,0.04727272727272727,0.0,0.0,0.04727272727272727,0.04727272727272727,0.0,0.04181818181818182,0.0,0.0,0.0,0.0
FC5,0.0,0.04844290657439446,0.04844290657439446,0.0,0.03806228373702422,0.04671280276816609,0.010380622837370242,0.04844290657439446,0.0,0.04844290657439446,0.04844290657439446,0.04844290657439446,0.0,0.04844290657439446,0.0,0.0,0.0,0.0,0.03806228373702422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04325259515570934,0.0,0.0,0.0,0.0,0.04844290657439446,0.0,0.039792387543252594,0.0,0.0,0.04844290657439446,0.0,0.0,0.029411764705882353,0.04325259515570934,0.0,0.0,0.0,0.0,0.0,0.04844290657439446,0.0,0.0,0.0,0.04844290657439446,0.04844290657439446,0.0,0.0,0.04844290657439446,0.039792387543252594,0.0,0.04152249134948097,0.0,0.0,0.0,0.0
FC1,0.0,0.043795620437956206,0.043795620437956206,0.0,0.043795620437956206,0.043795620437956206,0.0364963503649635,0.043795620437956206,0.0,0.043795620437956206,0.043795620437956206,0.043795620437956206,0.0,0.043795620437956206,0.0,0.0,0.0,0.0,0.043795620437956206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043795620437956206,0.0,0.0,0.0,0.0,0.043795620437956206,0.0,0.043795620437956206,0.0,0.0,0.043795620437956206,0.0,0.0,0.043795620437956206,0.043795620437956206,0.0,0.0,0.0,0.0,0.0,0.043795620437956206,0.0,0.0,0.0,0.043795620437956206,0.043795620437956206,0.0,0.0,0.043795620437956206,0.043795620437956206,0.0,0.043795620437956206,0.0,0.0,0.0,0.0
C3,0.0,0.04265997490589712,0.06524466750313676,0.0,0.03262233375156838,0.03513174404015056,0.0075282308657465494,0.06398996235884567,0.0,0.0451693851944793,0.06148055207026349,0.04642409033877039,0.0,0.06398996235884567,0.0,0.0,0.0,0.0,0.027603513174404015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04140526976160602,0.0,0.0,0.0,0.0,0.04767879548306148,0.0,0.03262233375156838,0.0,0.0,0.04140526976160602,0.0,0.0,0.02383939774153074,0.03513174404015056,0.0,0.0,0.0,0.0,0.0,0.04642409033877039,0.0,0.0,0.0,0.06524466750313676,0.04893350062735257,0.0,0.0,0.04893350062735257,0.043914680050188205,0.0,0.03262233375156838,0.0,0.0,0.0,0.0
T7,0.061823802163833076,0.0,0.0,0.061823802163833076,0.0,0.0,0.0,0.0,0.06027820710973725,0.0,0.0,0.0,0.0633693972179289,0.0,0.021638330757341576,0.0,0.02936630602782071,0.0,0.0,0.0,0.0,0.0,0.04636785162287481,0.0633693972179289,0.04482225656877898,0.0,0.03709428129829984,0.0,0.0,0.04173106646058733,0.0,0.0,0.0,0.061823802163833076,0.0,0.0633693972179289,0.03709428129829984,0.0,0.0633693972179289,0.0,0.0,0.0,0.06027820710973725,0.05873261205564142,0.0,0.0,0.061823802163833076,0.0,0.0,0.0,0.061823802163833076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.047142857142857146,0.05142857142857143,0.0,0.037142857142857144,0.04,0.008571428571428572,0.05142857142857143,0.0,0.05,0.05142857142857143,0.04857142857142857,0.0,0.05142857142857143,0.0,0.0,0.0,0.0,0.03142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045714285714285714,0.0,0.0,0.0,0.0,0.05142857142857143,0.0,0.037142857142857144,0.0,0.0,0.047142857142857146,0.0,0.0,0.027142857142857142,0.04,0.0,0.0,0.0,0.0,0.0,0.04857142857142857,0.0,0.0,0.0,0.05142857142857143,0.05142857142857143,0.0,0.0,0.05142857142857143,0.04285714285714286,0.0,0.037142857142857144,0.0,0.0,0.0,0.0
