,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,frontalpole-lh,isthmuscingulate-rh,parahippocampal-rh,parsorbitalis-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.5714285714285714,0.41935483870967744,0.0,0.0,0.0,0.0,0.0,0.009216589861751152
caudalanteriorcingulate-rh,0.41379310344827586,0.5862068965517241,0.0,0.0,0.0,0.0,0.0,0.0
frontalpole-lh,0.0,0.0,0.46855345911949686,0.1069182389937107,0.0660377358490566,0.0,0.1792452830188679,0.1792452830188679
isthmuscingulate-rh,0.0,0.0,0.15384615384615385,0.6425339366515838,0.03167420814479638,0.0,0.10407239819004525,0.06787330316742081
parahippocampal-rh,0.0,0.0,0.08333333333333333,0.014705882352941176,0.6715686274509803,0.10294117647058823,0.0392156862745098,0.08823529411764706
parsorbitalis-lh,0.0,0.0,0.0,0.0,0.09770114942528736,0.9022988505747126,0.0,0.0
rostralanteriorcingulate-lh,0.0,0.0,0.17888563049853373,0.06744868035190615,0.02932551319648094,0.0,0.4662756598240469,0.25806451612903225
rostralanteriorcingulate-rh,0.011363636363636364,0.0,0.15625,0.04261363636363636,0.0625,0.0,0.22727272727272727,0.5
