,bankssts-rh,cuneus-rh,entorhinal-lh,inferiortemporal-rh,isthmuscingulate-rh,parahippocampal-rh,parstriangularis-lh,pericalcarine-rh
bankssts-rh,0.4727272727272727,0.0,0.0,0.01818181818181818,0.21818181818181817,0.23636363636363636,0.0,0.05454545454545454
cuneus-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
entorhinal-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
inferiortemporal-rh,0.0,0.0,0.0,0.4406779661016949,0.3220338983050847,0.23728813559322035,0.0,0.0
isthmuscingulate-rh,0.11627906976744186,0.0,0.0,0.2441860465116279,0.3488372093023256,0.29069767441860467,0.0,0.0
parahippocampal-rh,0.1375,0.0,0.0,0.2,0.3375,0.325,0.0,0.0
parstriangularis-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pericalcarine-rh,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855
