,entorhinal-rh,lateralorbitofrontal-lh,medialorbitofrontal-lh,medialorbitofrontal-rh,parsorbitalis-lh,rostralanteriorcingulate-lh,temporalpole-lh,temporalpole-rh
entorhinal-rh,0.9043062200956937,0.0,0.0,0.03349282296650718,0.0,0.0,0.0,0.06220095693779904
lateralorbitofrontal-lh,0.0,0.39226519337016574,0.20626151012891344,0.11049723756906077,0.15285451197053407,0.08103130755064457,0.02578268876611418,0.03130755064456722
medialorbitofrontal-lh,0.0,0.23387096774193547,0.2842741935483871,0.1693548387096774,0.17943548387096775,0.07661290322580645,0.014112903225806451,0.04233870967741935
medialorbitofrontal-rh,0.028132992327365727,0.1534526854219949,0.21483375959079284,0.32225063938618925,0.09207161125319693,0.14578005115089515,0.03836317135549872,0.005115089514066497
parsorbitalis-lh,0.0,0.18439716312056736,0.19858156028368795,0.09456264775413711,0.475177304964539,0.0070921985815602835,0.0,0.04018912529550828
rostralanteriorcingulate-lh,0.0,0.17006802721088435,0.14965986394557823,0.20748299319727892,0.017006802721088437,0.4013605442176871,0.05442176870748299,0.0
temporalpole-lh,0.0,0.04659498207885305,0.03942652329749104,0.05734767025089606,0.0035842293906810036,0.05734767025089606,0.6917562724014337,0.1039426523297491
temporalpole-rh,0.050387596899224806,0.07364341085271318,0.08527131782945736,0.015503875968992248,0.07364341085271318,0.0,0.11627906976744186,0.5852713178294574
