,entorhinal-rh,lateralorbitofrontal-lh,medialorbitofrontal-lh,medialorbitofrontal-rh,parsorbitalis-lh,rostralanteriorcingulate-lh,temporalpole-lh,temporalpole-rh
entorhinal-rh,0.6875,0.0,0.0,0.3125,0.0,0.0,0.0,0.0
lateralorbitofrontal-lh,0.0,0.23636363636363636,0.24545454545454545,0.10909090909090909,0.24545454545454545,0.00909090909090909,0.0,0.15454545454545454
medialorbitofrontal-lh,0.0,0.1891891891891892,0.2635135135135135,0.12162162162162163,0.23648648648648649,0.02702702702702703,0.02027027027027027,0.14189189189189189
medialorbitofrontal-rh,0.08860759493670886,0.12658227848101267,0.20253164556962025,0.35443037974683544,0.20253164556962025,0.0,0.0,0.02531645569620253
parsorbitalis-lh,0.0,0.2076923076923077,0.25384615384615383,0.13846153846153847,0.25384615384615383,0.015384615384615385,0.0,0.13076923076923078
rostralanteriorcingulate-lh,0.0,0.08,0.2,0.0,0.12,0.6,0.0,0.0
temporalpole-lh,0.0,0.018867924528301886,0.09433962264150944,0.0,0.018867924528301886,0.0,0.7735849056603774,0.09433962264150944
temporalpole-rh,0.0,0.2159090909090909,0.25,0.045454545454545456,0.2159090909090909,0.0,0.03409090909090909,0.23863636363636365
