,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.0,0.0,0.31827956989247314,0.0,0.0,0.0,0.0,0.23010752688172043,0.0,0.0,0.15268817204301074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06236559139784946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18924731182795698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047311827956989246,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.0,0.0,0.0,0.13535353535353536,0.0,0.0,0.0,0.012121212121212121,0.0,0.0,0.10303030303030303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010101010101010102,0.0,0.024242424242424242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05858585858585859,0.0,0.0,0.0,0.0,0.1393939393939394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00404040404040404,0.10707070707070707,0.00404040404040404,0.010101010101010102,0.0,0.0,0.10909090909090909,0.00202020202020202,0.0,0.12525252525252525,0.0,0.0,0.01616161616161616,0.0,0.1393939393939394,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0633693972179289,0.06491499227202473,0.0,0.0,0.0,0.06491499227202473,0.0,0.06491499227202473,0.0,0.0,0.0,0.0,0.06491499227202473,0.06491499227202473,0.0,0.05255023183925812,0.0,0.0,0.0,0.06491499227202473,0.0,0.0,0.06491499227202473,0.04791344667697063,0.0,0.06027820710973725,0.06491499227202473,0.0,0.0,0.0,0.0,0.06491499227202473,0.0,0.0,0.0,0.04945904173106646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01854714064914992,0.0,0.0,0.0,0.0,0.0,0.05873261205564142,0.0,0.06491499227202473,0.0,0.0,0.0
FC5,0.0,0.0,0.0,0.0,0.04416403785488959,0.07781282860147214,0.0,0.0,0.005257623554153523,0.0694006309148265,0.0,0.06729758149316509,0.0,0.0,0.0,0.0,0.07465825446898001,0.07465825446898001,0.0,0.04416403785488959,0.0,0.0,0.0,0.0694006309148265,0.0,0.0,0.07465825446898001,0.03259726603575184,0.0,0.048370136698212406,0.06729758149316509,0.0,0.0,0.0,0.0,0.06519453207150368,0.0,0.0,0.0,0.054679284963196635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012618296529968454,0.0,0.0,0.0,0.0,0.0,0.050473186119873815,0.0,0.06729758149316509,0.0,0.0,0.0
FC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3,0.0,0.0,0.19087837837837837,0.011824324324324325,0.0,0.0,0.0,0.25844594594594594,0.0,0.0,0.14020270270270271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008445945945945946,0.0,0.011824324324324325,0.0,0.0,0.0,0.0,0.08277027027027027,0.0,0.0,0.0,0.011824324324324325,0.0,0.0,0.0,0.0,0.011824324324324325,0.18243243243243243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033783783783783786,0.011824324324324325,0.0033783783783783786,0.008445945945945946,0.0,0.0,0.0033783783783783786,0.0016891891891891893,0.0,0.011824324324324325,0.02195945945945946,0.0,0.011824324324324325,0.0,0.011824324324324325,0.0,0.0
T7,0.0,0.0,0.0,0.0,0.0,0.05319148936170213,0.0,0.0,0.2553191489361702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26595744680851063,0.0,0.0,0.0,0.0,0.1595744680851064,0.0,0.0,0.0,0.26595744680851063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.04540540540540541,0.07351351351351351,0.0,0.0,0.0,0.07351351351351351,0.0,0.0681081081081081,0.0,0.0,0.0,0.0,0.0745945945945946,0.0745945945945946,0.0,0.04540540540540541,0.0,0.0,0.0,0.07135135135135136,0.0,0.0,0.0745945945945946,0.03351351351351351,0.0,0.04972972972972973,0.06378378378378378,0.0,0.0,0.0,0.0,0.06702702702702702,0.0,0.0,0.0,0.05081081081081081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012972972972972972,0.0,0.0,0.0,0.0,0.0,0.05189189189189189,0.0,0.06918918918918919,0.0,0.0,0.0
