,frontalpole-rh,insula-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,rostralmiddlefrontal-rh,temporalpole-rh
frontalpole-rh,0.1717171717171717,0.052714646464646464,0.12184343434343434,0.12657828282828282,0.12342171717171717,0.14488636363636365,0.1442550505050505,0.11458333333333333
insula-rh,0.08086388749372175,0.32546459065796085,0.027624309392265192,0.03515821195379206,0.07483676544450026,0.1486690105474636,0.13108990457056754,0.17629331993972877
medialorbitofrontal-lh,0.14577910003718855,0.02194124209743399,0.17999256229081442,0.17924879137225735,0.13164745258460395,0.11640014875418371,0.12867236891037562,0.09631833395314243
medialorbitofrontal-rh,0.14656103709038532,0.026647461289160967,0.17212819589485057,0.17752970831832912,0.1303564998199496,0.11811307166006482,0.1299963989917177,0.09866762693554196
rostralanteriorcingulate-lh,0.14000712504453153,0.054506590666191665,0.1239757748485928,0.12753829711435696,0.18311364446027786,0.12753829711435696,0.1350195938724617,0.10830067687923049
rostralanteriorcingulate-rh,0.12993373667530972,0.08758282915586287,0.08844713339095361,0.09276865456640737,0.1014116969173149,0.184673004897724,0.1616248919619706,0.15355805243445692
rostralmiddlefrontal-rh,0.12936462507155122,0.07698912421293647,0.09730967372638809,0.10160274756725815,0.10789925586720092,0.16227819118488837,0.1777332570120206,0.14682312535775616
temporalpole-rh,0.1122225695529853,0.11284776492653954,0.07908721475461082,0.08377618005626758,0.09315411065958112,0.16536417630509534,0.15848702719599875,0.19506095654892153
