,bankssts-lh,frontalpole-rh,insula-lh,medialorbitofrontal-lh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,rostralmiddlefrontal-rh
bankssts-lh,0.20938023450586266,0.13098827470686766,0.06331658291457286,0.14505862646566164,0.1068676716917923,0.12127303182579564,0.111892797319933,0.11122278056951423
frontalpole-rh,0.1279296875,0.15592447916666666,0.0576171875,0.15266927083333334,0.11946614583333333,0.13639322916666666,0.12337239583333333,0.12662760416666666
insula-lh,0.08623939679547597,0.08152686145146089,0.19227144203581528,0.12064090480678605,0.12299717247879359,0.12441093308199812,0.15080113100848255,0.12111215834118756
medialorbitofrontal-lh,0.1285416045332538,0.13868177751267521,0.07813898001789442,0.1655234118699672,0.11094542201014017,0.13629585445869372,0.12436623918878616,0.11750671040858933
medialorbitofrontal-rh,0.09600731484303567,0.11002743066138372,0.08015848826577263,0.11155135629381287,0.15940262115208778,0.14142029868942396,0.14903992685156964,0.15239256324291375
rostralanteriorcingulate-lh,0.0993616430752151,0.11462669997224535,0.07438245906189286,0.12517346655564807,0.13044684984734944,0.16097696364140993,0.15154038301415487,0.14349153483208438
rostralanteriorcingulate-rh,0.09126106194690266,0.10315265486725664,0.08960176991150443,0.11310840707964602,0.13633849557522124,0.14823008849557523,0.1736725663716814,0.14463495575221239
rostralmiddlefrontal-rh,0.0951276102088167,0.11107888631090487,0.07511600928074245,0.11252900232018562,0.14617169373549885,0.14849187935034802,0.1525522041763341,0.15893271461716937
