,caudalanteriorcingulate-lh,frontalpole-rh,insula-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,rostralmiddlefrontal-rh
caudalanteriorcingulate-lh,0.1536152114085564,0.13460095071303477,0.06654991243432574,0.11058293720290217,0.1363522641981486,0.12209156867650738,0.12984738553915437,0.14635976982737053
frontalpole-rh,0.11909470446055812,0.15469127664249616,0.06723796967699407,0.12502746649088112,0.14392441221709515,0.12612612612612611,0.12876290925071412,0.13513513513513514
insula-rh,0.0968681718863802,0.11143481427530955,0.23452294246176256,0.11143481427530955,0.11143481427530955,0.11143481427530955,0.11143481427530955,0.11143481427530955
medialorbitofrontal-lh,0.10583768391077361,0.13597532036070242,0.07261509254864737,0.1665875652586616,0.1288561936402468,0.13170384432842905,0.1307546274323683,0.12766967252017086
medialorbitofrontal-rh,0.12292879534258845,0.14576802507836992,0.06851768920734438,0.12046574115539632,0.1509180474697716,0.12718316166592028,0.12852664576802508,0.13569189431258397
rostralanteriorcingulate-lh,0.1151857075693465,0.13493182886694877,0.07193229901269393,0.12952515279736718,0.13446168312176776,0.14010343206393983,0.1375176304654443,0.13634226610249178
rostralanteriorcingulate-rh,0.1184692942254812,0.13382218148487626,0.07011915673693858,0.12488542621448212,0.13038496791934007,0.13267644362969752,0.1461961503208066,0.14344637946837763
rostralmiddlefrontal-rh,0.1280070624586184,0.13440741558154934,0.06753476053851247,0.11741337453100861,0.1328625027587729,0.1271242551313176,0.1377179430589274,0.1549326859412933
