,frontalpole-rh,fusiform-lh,medialorbitofrontal-rh,paracentral-lh,parahippocampal-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,rostralmiddlefrontal-rh
frontalpole-rh,0.18291884816753926,0.0,0.18259162303664922,0.09260471204188482,0.02617801047120419,0.17015706806282724,0.17081151832460734,0.17473821989528796
fusiform-lh,0.0,0.5080645161290323,0.0,0.09767025089605735,0.3709677419354839,0.0,0.015232974910394265,0.008064516129032258
medialorbitofrontal-rh,0.1800716379029632,0.00032562683165092806,0.18267665255617063,0.09345490068381634,0.02800390752197981,0.16802344513187886,0.17193096711169,0.17551286225985022
paracentral-lh,0.11876075731497418,0.04862306368330465,0.12177280550774526,0.23623063683304646,0.09079173838209983,0.10456110154905336,0.14070567986230637,0.13855421686746988
parahippocampal-lh,0.04723430702299565,0.2597886886264761,0.0509633312616532,0.12989434431323804,0.34555624611559976,0.03480422622747048,0.06836544437538844,0.06339341205717837
rostralanteriorcingulate-lh,0.1819434872501723,0.0,0.18056512749827705,0.08580289455547899,0.02067539627842867,0.19297036526533426,0.1664369400413508,0.17160578911095797
rostralanteriorcingulate-rh,0.16458533461415306,0.0067243035542747355,0.1665065642010887,0.10662824207492795,0.03650336215177714,0.1520973422990714,0.1873198847262248,0.17963496637848222
rostralmiddlefrontal-rh,0.16809933142311365,0.004138809296402419,0.1696911811524992,0.10442534224769182,0.03374721426297358,0.15600127347978351,0.1798790194205667,0.18401782871696912
