,bankssts-lh,frontalpole-rh,insula-lh,medialorbitofrontal-lh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,rostralmiddlefrontal-rh
bankssts-lh,0.14453125,0.13932291666666666,0.0,0.1328125,0.14583333333333334,0.14583333333333334,0.14583333333333334,0.14583333333333334
frontalpole-rh,0.11202466598150052,0.16238437821171633,0.0,0.1510791366906475,0.1397738951695786,0.14902363823227133,0.1366906474820144,0.14902363823227133
insula-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
medialorbitofrontal-lh,0.1111111111111111,0.15705128205128205,0.0,0.15598290598290598,0.13995726495726496,0.14957264957264957,0.13675213675213677,0.14957264957264957
medialorbitofrontal-rh,0.1001788908765653,0.11985688729874776,0.0,0.11538461538461539,0.1771019677996422,0.16010733452593917,0.16368515205724507,0.16368515205724507
rostralanteriorcingulate-lh,0.09180327868852459,0.11721311475409836,0.0,0.11311475409836065,0.1483606557377049,0.18032786885245902,0.17295081967213113,0.1762295081967213
rostralanteriorcingulate-rh,0.09302325581395349,0.10880398671096346,0.0,0.10465116279069768,0.15199335548172757,0.1719269102990033,0.19933554817275748,0.17026578073089702
rostralmiddlefrontal-rh,0.09202958093672967,0.11750205423171733,0.0,0.11339359079704191,0.15201314708299096,0.17584223500410848,0.17091207888249796,0.17830731306491374
