,frontalpole-lh,frontalpole-rh,fusiform-rh,insula-rh,medialorbitofrontal-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.6014427412082958,0.1776375112714157,0.0,0.0,0.046889089269612265,0.0,0.04238052299368801,0.13165013525698827
frontalpole-rh,0.12014787430683918,0.36845348120764015,0.04805914972273567,0.0,0.12446087492298213,0.030807147258163893,0.13247073321010475,0.1756007393715342
fusiform-rh,0.0,0.04,0.32432432432432434,0.10702702702702703,0.08486486486486486,0.2594594594594595,0.12702702702702703,0.057297297297297295
insula-rh,0.0,0.0,0.18744142455482662,0.48078725398313027,0.0,0.24742268041237114,0.08434864104967198,0.0
medialorbitofrontal-rh,0.04097714736012608,0.15602836879432624,0.12687155240346729,0.0,0.3341213553979511,0.10007880220646179,0.11426319936958235,0.1276595744680851
parahippocampal-rh,0.0,0.025903939557474366,0.2611980572045332,0.14031300593631948,0.06745817593092283,0.3167835941716136,0.12898003237992445,0.05936319481921209
rostralanteriorcingulate-lh,0.024496461622210124,0.11703864997278171,0.12901469787697334,0.050081654872074034,0.08111050626020685,0.13119216113228088,0.3184540010887316,0.14861186717474142
rostralanteriorcingulate-rh,0.08897243107769423,0.17606516290726817,0.06766917293233082,0.0,0.10401002506265664,0.07017543859649122,0.16979949874686717,0.3233082706766917
