,Fp1,F7,F8,Fp2,AF7,F5,PO8,AF8
Fp1,0.4174757281553398,0.0,0.0,0.42071197411003236,0.0,0.0,0.0,0.16181229773462782
F7,0.0,0.49572649572649574,0.0,0.0,0.5042735042735043,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.34210526315789475,0.0,0.0,0.4605263157894737,0.0,0.0,0.0,0.19736842105263158
AF7,0.0,0.3314285714285714,0.0,0.0,0.6685714285714286,0.0,0.0,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.1889763779527559,0.0,0.0,0.2874015748031496,0.0,0.0,0.0,0.5236220472440944
