,Fp1,F7,F8,Fp2,AF7,F5,PO8,AF8
Fp1,0.4383561643835616,0.0,0.0,0.4246575342465753,0.136986301369863,0.0,0.0,0.0
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.43661971830985913,0.0,0.0,0.43309859154929575,0.13028169014084506,0.0,0.0,0.0
AF7,0.304,0.0,0.0,0.28,0.416,0.0,0.0,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
