,Fp1,F7,F8,Fp2,AF7,F5,PO8,AF8
Fp1,0.4276206322795341,0.0,0.0,0.4226289517470882,0.06655574043261231,0.0,0.0,0.08319467554076539
F7,0.0,0.743202416918429,0.0,0.0,0.256797583081571,0.0,0.0,0.0
F8,0.0,0.0,0.7862745098039216,0.0,0.0,0.0,0.0,0.21372549019607842
Fp2,0.3825301204819277,0.0,0.0,0.44879518072289154,0.05572289156626506,0.0,0.0,0.11295180722891567
AF7,0.10857142857142857,0.23714285714285716,0.0,0.1,0.5542857142857143,0.0,0.0,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.10191082802547771,0.0,0.23142250530785563,0.15498938428874734,0.0,0.0,0.0,0.5116772823779193
