,Fp1,F7,FT9,TP10,F8,Fp2,AF7,AF8
Fp1,0.35537190082644626,0.0,0.0,0.0,0.0,0.3581267217630854,0.0,0.2865013774104683
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.28322440087145967,0.0,0.0,0.0,0.0,0.4008714596949891,0.0,0.3159041394335512
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.22818791946308725,0.0,0.0,0.0,0.0,0.319910514541387,0.0,0.4519015659955257
