,Fp1,F7,F8,Fp2,AF7,F5,PO8,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.0,0.6176470588235294,0.0,0.0,0.38235294117647056,0.0,0.0,0.0
F8,0.0,0.0,0.6831395348837209,0.0,0.0,0.0,0.0,0.3168604651162791
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.5023041474654378,0.0,0.0,0.0,0.0,0.4976958525345622
