,Fp1,P8,TP10,AF7,AFz,PO8,P6,TP8
Fp1,0.32867132867132864,0.0,0.0,0.3356643356643357,0.3356643356643357,0.0,0.0,0.0
P8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.27906976744186046,0.0,0.0,0.38953488372093026,0.3313953488372093,0.0,0.0,0.0
AFz,0.2981366459627329,0.0,0.0,0.35403726708074534,0.34782608695652173,0.0,0.0,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
