,Fp1,P8,TP10,AF7,AFz,PO8,P6,TP8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.25,0.0,0.0,0.2638888888888889,0.2222222222222222,0.2638888888888889
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.0,0.2345679012345679,0.0,0.0,0.2839506172839506,0.19753086419753085,0.2839506172839506
P6,0.0,0.0,0.25396825396825395,0.0,0.0,0.25396825396825395,0.23809523809523808,0.25396825396825395
TP8,0.0,0.0,0.2345679012345679,0.0,0.0,0.2839506172839506,0.19753086419753085,0.2839506172839506
