,Fp1,F7,FT9,FT10,F8,Fp2,AF7,AF8
Fp1,0.3387096774193548,0.16820276497695852,0.0,0.0,0.0,0.3294930875576037,0.16359447004608296,0.0
F7,0.2534722222222222,0.25,0.0,0.0,0.0,0.2534722222222222,0.24305555555555555,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.48333333333333334,0.5166666666666667,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.27522935779816515,0.7247706422018348,0.0,0.0,0.0
Fp2,0.335632183908046,0.167816091954023,0.0,0.0,0.0,0.3310344827586207,0.16551724137931034,0.0
AF7,0.2508710801393728,0.2508710801393728,0.0,0.0,0.0,0.2508710801393728,0.24738675958188153,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
