,fusiform-rh,inferiortemporal-rh,isthmuscingulate-rh,lingual-rh,medialorbitofrontal-rh,parahippocampal-lh,parahippocampal-rh,rostralanteriorcingulate-rh
fusiform-rh,0.24581589958158995,0.1788702928870293,0.029288702928870293,0.18619246861924685,0.0,0.10251046025104603,0.1788702928870293,0.07845188284518828
inferiortemporal-rh,0.18034447821681865,0.25430597771023306,0.00303951367781155,0.16312056737588654,0.0,0.10435663627152988,0.22695035460992907,0.06788247213779129
isthmuscingulate-rh,0.11827956989247312,0.005376344086021506,0.7688172043010753,0.08602150537634409,0.0,0.021505376344086023,0.0,0.0
lingual-rh,0.1921079958463136,0.1703011422637591,0.020768431983385256,0.2336448598130841,0.0,0.13291796469366562,0.18795430944963656,0.06230529595015576
medialorbitofrontal-rh,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
parahippocampal-lh,0.13648293963254593,0.13648293963254593,0.007874015748031496,0.18110236220472442,0.0,0.3188976377952756,0.15354330708661418,0.06561679790026247
parahippocampal-rh,0.17047619047619048,0.22476190476190477,0.0,0.17333333333333334,0.0,0.11142857142857143,0.24761904761904763,0.07238095238095238
rostralanteriorcingulate-rh,0.17209302325581396,0.15813953488372093,0.0,0.13488372093023257,0.0,0.11162790697674418,0.17209302325581396,0.25116279069767444
