,Fp1,FT9,P7,TP10,Fp2,AF7,P5,AF8
Fp1,0.48717948717948717,0.0,0.0,0.0,0.0,0.0,0.0,0.5128205128205128
FT9,0.0,0.4225352112676056,0.0,0.22535211267605634,0.0,0.352112676056338,0.0,0.0
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.32608695652173914,0.0,0.3695652173913043,0.0,0.30434782608695654,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.4,0.0,0.23076923076923078,0.0,0.36923076923076925,0.0,0.0
P5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.40816326530612246,0.0,0.0,0.0,0.0,0.0,0.0,0.5918367346938775
