,Fp1,FT9,F8,Fp2,AF7,F5,F6,AF8
Fp1,0.3090909090909091,0.0,0.0,0.2727272727272727,0.14545454545454545,0.0,0.0,0.2727272727272727
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.625,0.0,0.0,0.25,0.0,0.125
Fp2,0.3076923076923077,0.0,0.0,0.28846153846153844,0.15384615384615385,0.0,0.0,0.25
AF7,0.28125,0.0,0.0,0.28125,0.25,0.0,0.0,0.1875
F5,0.0,0.0,0.18181818181818182,0.0,0.0,0.5909090909090909,0.22727272727272727,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.25,0.75,0.0
AF8,0.24074074074074073,0.0,0.09259259259259259,0.2037037037037037,0.07407407407407407,0.0,0.0,0.3888888888888889
