,FT9,TP9,P7,Fp2,AF7,F5,P5,AF8
FT9,0.47619047619047616,0.0,0.0,0.0,0.0,0.0,0.5238095238095238,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P5,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0.5454545454545454,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
