,parsopercularis-lh,parstriangularis-rh,precentral-rh,rostralmiddlefrontal-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
parsopercularis-lh,0.5161290322580645,0.03225806451612903,0.0,0.03225806451612903,0.03225806451612903,0.3870967741935484,0.0,0.0
parstriangularis-rh,0.0,0.20253164556962025,0.189873417721519,0.22784810126582278,0.16455696202531644,0.0,0.21518987341772153,0.0
precentral-rh,0.0,0.13580246913580246,0.2345679012345679,0.20987654320987653,0.16049382716049382,0.0,0.25925925925925924,0.0
rostralmiddlefrontal-lh,0.0,0.16346153846153846,0.18269230769230768,0.25961538461538464,0.15384615384615385,0.0,0.2403846153846154,0.0
superiorparietal-rh,0.0,0.1511627906976744,0.1744186046511628,0.18604651162790697,0.2558139534883721,0.0,0.23255813953488372,0.0
superiortemporal-lh,0.4,0.0,0.0,0.0,0.0,0.6,0.0,0.0
superiortemporal-rh,0.0,0.14423076923076922,0.20192307692307693,0.23076923076923078,0.16346153846153846,0.0,0.25961538461538464,0.0
supramarginal-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
