,Fp1,TP10,Cz,F8,AF7,C5,FC4,FCz
Fp1,0.2,0.036,0.004,0.044,0.136,0.188,0.208,0.184
TP10,0.22,0.2,0.04,0.0,0.1,0.1,0.22,0.12
Cz,0.08333333333333333,0.08333333333333333,0.75,0.0,0.0,0.0,0.08333333333333333,0.0
F8,0.09090909090909091,0.0,0.0,0.30303030303030304,0.09090909090909091,0.20202020202020202,0.16161616161616163,0.15151515151515152
AF7,0.1813186813186813,0.016483516483516484,0.0,0.06043956043956044,0.1813186813186813,0.18681318681318682,0.18681318681318682,0.18681318681318682
C5,0.12893982808022922,0.008595988538681949,0.0,0.06303724928366762,0.09455587392550144,0.2693409742120344,0.2636103151862464,0.17191977077363896
FC4,0.1275,0.0225,0.0025,0.045,0.085,0.235,0.3275,0.155
FCz,0.1494661921708185,0.014234875444839857,0.0,0.060498220640569395,0.12099644128113879,0.2206405693950178,0.2206405693950178,0.21352313167259787
