,Fz,Pz,TP10,F8,Fp2,F1,CPz,F2
Fz,0.3599137931034483,0.10387931034482759,0.10646551724137931,0.09655172413793103,0.07370689655172413,0.05517241379310345,0.11853448275862069,0.08577586206896552
Pz,0.09848189957181783,0.3413779680809654,0.01012066952121448,0.2028026469443363,0.16348773841961853,0.04671078240560529,0.0,0.1370182950564422
TP10,0.1338495575221239,0.012168141592920354,0.3506637168141593,0.0,0.061946902654867256,0.1277654867256637,0.26382743362831856,0.049778761061946904
F8,0.0764244285226885,0.17468440805185945,0.001364721937905152,0.33230979187990445,0.2548618219037871,0.05868304332992153,0.03650631183896281,0.065165472534971
Fp2,0.057441253263707574,0.1370757180156658,0.03720626631853786,0.24379895561357703,0.3501958224543081,0.060704960835509136,0.07245430809399478,0.041122715404699736
F1,0.051877661633759196,0.04684475416182733,0.08672086720867209,0.06697638404955478,0.07317073170731707,0.41385985288424315,0.21060782036391792,0.04994192799070848
CPz,0.09722722362261434,0.0,0.17356859920777817,0.03997119193374145,0.08138278718041052,0.20345696795102627,0.3791861721281959,0.025207057976233346
F2,0.11935110081112399,0.20509849362688296,0.05214368482039398,0.11297798377752027,0.07010428736964079,0.07184241019698726,0.038238702201622246,0.3302433371958285
