,Fp1,Fz,Oz,TP10,F8,AF3,AFz,C5
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fz,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.4444444444444444
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.5084745762711864,0.0,0.4915254237288136,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.47692307692307695,0.0,0.5230769230769231,0.0
C5,0.0,0.4117647058823529,0.0,0.0,0.0,0.0,0.0,0.5882352941176471
