,Fz,TP10,T8,F8,Fp2,F1,CPz,FCz
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.5434782608695652,0.0,0.0,0.0,0.0,0.45652173913043476,0.0
T8,0.0,0.0,0.6862745098039216,0.3137254901960784,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.5161290322580645,0.4838709677419355,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPz,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0
FCz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
