,Fp1,Fz,Oz,TP10,F8,AF3,AFz,C5
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fz,0.0,0.6521739130434783,0.0,0.34782608695652173,0.0,0.0,0.0,0.0
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.5161290322580645,0.0,0.4838709677419355,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.5964912280701754,0.0,0.0,0.40350877192982454
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C5,0.0,0.0,0.0,0.0,0.423728813559322,0.0,0.0,0.576271186440678
