,Fz,Pz,TP10,F8,Fp2,F1,CPz,F2
Fz,0.6853146853146853,0.04895104895104895,0.0,0.0,0.0,0.0,0.26573426573426573,0.0
Pz,0.10588235294117647,0.4117647058823529,0.0,0.0,0.2,0.0,0.0,0.2823529411764706
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.2375,0.0,0.0,0.4375,0.0,0.0,0.325
F1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPz,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0
F2,0.0,0.32098765432098764,0.0,0.0,0.2962962962962963,0.0,0.0,0.38271604938271603
