,Fp1,Fz,Oz,TP10,F8,AF3,AFz,C5
Fp1,0.24234354194407456,0.17310252996005326,0.18908122503328895,0.014647137150466045,0.1810918774966711,0.0,0.1744340878828229,0.02529960053262317
Fz,0.08616010854816825,0.36906377204884666,0.08819538670284939,0.06987788331071913,0.1282225237449118,0.05970149253731343,0.11194029850746269,0.08683853459972862
Oz,0.17435897435897435,0.16923076923076924,0.23076923076923078,0.010256410256410256,0.17435897435897435,0.0,0.16282051282051282,0.0782051282051282
TP10,0.019471488178025034,0.14464534075104313,0.016689847009735744,0.40751043115438107,0.06258692628650904,0.23087621696801114,0.02364394993045897,0.09457579972183588
F8,0.09873793615441723,0.14625092798812175,0.10096510764662213,0.030438010393466965,0.3273942093541203,0.014847809948032665,0.16852264291017074,0.11284335560504825
AF3,0.0,0.16206261510128914,0.0,0.31307550644567217,0.03683241252302026,0.4014732965009208,0.0,0.0865561694290976
AFz,0.12989493791786055,0.16523400191021967,0.12702960840496658,0.013371537726838587,0.224450811843362,0.0,0.29608404966571156,0.04393505253104107
C5,0.01441899915182358,0.1111111111111111,0.04919423240033927,0.05937234944868533,0.1289228159457167,0.043256997455470736,0.03816793893129771,0.5555555555555556
