,Fp1,TP9,TP10,CP2,Fp2,PO4,PO8,P6
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.49230769230769234,0.0,0.0,0.0,0.0,0.5076923076923077,0.0
TP10,0.0,0.0,0.33663366336633666,0.0,0.1188118811881188,0.19801980198019803,0.009900990099009901,0.33663366336633666
CP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.2765957446808511,0.0,0.2553191489361702,0.19148936170212766,0.0,0.2765957446808511
PO4,0.0,0.0,0.25842696629213485,0.0,0.11235955056179775,0.30337078651685395,0.0,0.3258426966292135
PO8,0.0,0.38372093023255816,0.0,0.0,0.0,0.0,0.6162790697674418,0.0
P6,0.0,0.0,0.29914529914529914,0.0,0.10256410256410256,0.23076923076923078,0.0,0.36752136752136755
