,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,parstriangularis-rh,postcentral-rh,rostralmiddlefrontal-rh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-lh,0.2459016393442623,0.0,0.08196721311475409,0.12295081967213115,0.10655737704918032,0.2459016393442623,0.0,0.19672131147540983
caudalmiddlefrontal-rh,0.0,0.4444444444444444,0.0,0.4444444444444444,0.1111111111111111,0.0,0.0,0.0
parstriangularis-rh,0.21428571428571427,0.0,0.21428571428571427,0.023809523809523808,0.047619047619047616,0.23809523809523808,0.0,0.2619047619047619
postcentral-rh,0.12844036697247707,0.03669724770642202,0.027522935779816515,0.3211009174311927,0.11926605504587157,0.13761467889908258,0.11926605504587157,0.11009174311926606
rostralmiddlefrontal-rh,0.15853658536585366,0.024390243902439025,0.024390243902439025,0.18292682926829268,0.2926829268292683,0.15853658536585366,0.024390243902439025,0.13414634146341464
superiorparietal-rh,0.23529411764705882,0.0,0.08403361344537816,0.12605042016806722,0.10084033613445378,0.24369747899159663,0.0,0.21008403361344538
superiortemporal-lh,0.0,0.0,0.0,0.4666666666666667,0.1,0.0,0.43333333333333335,0.0
superiortemporal-rh,0.19230769230769232,0.0,0.09615384615384616,0.08653846153846154,0.09615384615384616,0.20192307692307693,0.0,0.3269230769230769
