,bankssts-rh,fusiform-rh,inferiorparietal-rh,isthmuscingulate-rh,lateraloccipital-rh,middletemporal-rh,parahippocampal-rh,temporalpole-rh
bankssts-rh,0.15,0.12222222222222222,0.14444444444444443,0.09444444444444444,0.13333333333333333,0.15,0.1,0.10555555555555556
fusiform-rh,0.1323529411764706,0.14215686274509803,0.1323529411764706,0.08333333333333333,0.13725490196078433,0.12745098039215685,0.12254901960784313,0.12254901960784313
inferiorparietal-rh,0.15083798882681565,0.12290502793296089,0.1452513966480447,0.09497206703910614,0.1340782122905028,0.1452513966480447,0.1005586592178771,0.10614525139664804
isthmuscingulate-rh,0.12195121951219512,0.10569105691056911,0.12195121951219512,0.17886178861788618,0.11382113821138211,0.12195121951219512,0.08943089430894309,0.14634146341463414
lateraloccipital-rh,0.14814814814814814,0.12698412698412698,0.14814814814814814,0.08994708994708994,0.13756613756613756,0.13756613756613756,0.10582010582010581,0.10582010582010581
middletemporal-rh,0.14772727272727273,0.11931818181818182,0.14204545454545456,0.09659090909090909,0.13068181818181818,0.1534090909090909,0.09659090909090909,0.11363636363636363
parahippocampal-rh,0.12432432432432433,0.15135135135135136,0.12432432432432433,0.08108108108108109,0.12972972972972974,0.11891891891891893,0.14054054054054055,0.12972972972972974
temporalpole-rh,0.11666666666666667,0.13333333333333333,0.11666666666666667,0.1111111111111111,0.12222222222222222,0.12222222222222222,0.1111111111111111,0.16666666666666666
