space,band,common_parcels,window,method,subject,session,condition,sigma_ratio,sigma_eig,ci_low,ci_high,ci_method,state
parcel_space,broadband,True,full_window,nearest_vertex,S34,Sess02,MOTOR_EXECUTION-LEFT,0.9655938048981302,1.0,0.9387417288938265,0.9872831863868864,bootstrap,critical
parcel_space,broadband,True,full_window,nearest_vertex,S34,Sess02,MOTOR_EXECUTION-RIGHT,1.0127043273933227,0.9999999999999988,1.001040572575807,1.0259556188389745,bootstrap,critical
parcel_space,broadband,True,full_window,nearest_vertex,S34,Sess02,MOTOR_IMAGERY-LEFT,0.972079177293802,1.0,0.9483754746326198,0.9886951300066056,bootstrap,critical
parcel_space,broadband,True,full_window,nearest_vertex,S34,Sess02,MOTOR_IMAGERY-RIGHT,1.0130816508912486,1.0,0.992909468090389,1.031426782067262,bootstrap,critical
parcel_space,broadband,True,full_window,nearest_vertex,S34,Sess02,MOTOR_EXECUTION,0.9891490661457264,0.9999999999999992,0.9698911507348168,1.0066194026129305,bootstrap,critical
parcel_space,broadband,True,full_window,nearest_vertex,S34,Sess02,MOTOR_IMAGERY,0.9925804140925252,1.0,0.9706424713615044,1.0100609560369338,bootstrap,critical
parcel_space,broadband,True,full_window,nearest_vertex,S34,Sess02,LEFT,0.968836491095966,1.0,0.9435586017632231,0.987989158196746,bootstrap,critical
parcel_space,broadband,True,full_window,nearest_vertex,S34,Sess02,RIGHT,1.0128929891422858,0.9999999999999994,0.996975020333098,1.0286912004531183,bootstrap,critical
parcel_space,broadband,True,full_window,nearest_vertex,S34,Sess02,LEFT_vs_RIGHT,-0.0440564980463196,0.0,-0.0851325986898952,-0.0089858621363521,bootstrap,delta
parcel_space,broadband,True,full_window,nearest_vertex,S34,Sess02,IMAGERY_vs_EXECUTION,0.0034313479467987,0.0,-0.0359769312514257,0.0401698053021171,bootstrap,delta
parcel_space,broadband,True,full_window,nearest_vertex,S34,Sess02,ME_LEFT_vs_ME_RIGHT,-0.0471105224951925,0.0,-0.0872138899451481,-0.0137573861889206,bootstrap,delta
parcel_space,broadband,True,full_window,nearest_vertex,S34,Sess02,MI_LEFT_vs_MI_RIGHT,-0.0410024735974465,0.0,-0.0830513074346421,-0.0042143380837835,bootstrap,delta
parcel_space,lf_mayer,True,full_window,nearest_vertex,S34,Sess02,MOTOR_EXECUTION-LEFT,1.006857448848295,0.999999999999998,0.8820688551638208,1.156236852286623,bootstrap,critical
parcel_space,lf_mayer,True,full_window,nearest_vertex,S34,Sess02,MOTOR_EXECUTION-RIGHT,0.902408008926488,1.0,0.8217390260341475,0.9717794480644592,bootstrap,subcritical
parcel_space,lf_mayer,True,full_window,nearest_vertex,S34,Sess02,MOTOR_IMAGERY-LEFT,0.9824768101857884,0.9999999999999992,0.8567623166220302,1.1731259337509337,bootstrap,critical
parcel_space,lf_mayer,True,full_window,nearest_vertex,S34,Sess02,MOTOR_IMAGERY-RIGHT,0.8991359028258531,1.0,0.8317367510090664,0.9625494253012886,bootstrap,subcritical
parcel_space,lf_mayer,True,full_window,nearest_vertex,S34,Sess02,MOTOR_EXECUTION,0.9546327288873916,0.9999999999999992,0.8519039405989841,1.0640081501755412,bootstrap,critical
parcel_space,lf_mayer,True,full_window,nearest_vertex,S34,Sess02,MOTOR_IMAGERY,0.9408063565058208,0.9999999999999996,0.8442495338155482,1.067837679526111,bootstrap,critical
parcel_space,lf_mayer,True,full_window,nearest_vertex,S34,Sess02,LEFT,0.9946671295170418,0.9999999999999988,0.8694155858929256,1.1646813930187785,bootstrap,critical
parcel_space,lf_mayer,True,full_window,nearest_vertex,S34,Sess02,RIGHT,0.9007719558761704,1.0,0.826737888521607,0.967164436682874,bootstrap,subcritical
parcel_space,lf_mayer,True,full_window,nearest_vertex,S34,Sess02,LEFT_vs_RIGHT,0.0938951736408713,0.0,-0.0977488507899484,0.3379435044971715,bootstrap,delta
parcel_space,lf_mayer,True,full_window,nearest_vertex,S34,Sess02,IMAGERY_vs_EXECUTION,-0.013826372381571,0.0,-0.2197586163599929,0.2159337389271269,bootstrap,delta
parcel_space,lf_mayer,True,full_window,nearest_vertex,S34,Sess02,ME_LEFT_vs_ME_RIGHT,0.1044494399218073,0.0,-0.0897105929006384,0.3344978262524758,bootstrap,delta
parcel_space,lf_mayer,True,full_window,nearest_vertex,S34,Sess02,MI_LEFT_vs_MI_RIGHT,0.0833409073599352,0.0,-0.1057871086792584,0.3413891827418672,bootstrap,delta
parcel_space,resp,True,full_window,nearest_vertex,S34,Sess02,MOTOR_EXECUTION-LEFT,0.999438331114412,1.000000000000001,0.884266279699178,1.1285758732513214,bootstrap,critical
parcel_space,resp,True,full_window,nearest_vertex,S34,Sess02,MOTOR_EXECUTION-RIGHT,0.9477006803109744,0.9999999999999998,0.8628271944388674,1.0538225292545145,bootstrap,subcritical
parcel_space,resp,True,full_window,nearest_vertex,S34,Sess02,MOTOR_IMAGERY-LEFT,0.9125211590885548,0.9999999999999996,0.8470146876557606,0.9830883273293856,bootstrap,subcritical
parcel_space,resp,True,full_window,nearest_vertex,S34,Sess02,MOTOR_IMAGERY-RIGHT,0.9757682659349164,1.0000000000000009,0.856722830823509,1.1059772585864642,bootstrap,critical
parcel_space,resp,True,full_window,nearest_vertex,S34,Sess02,MOTOR_EXECUTION,0.9735695057126932,1.0000000000000004,0.8735467370690226,1.091199201252918,bootstrap,critical
