,Oz,O2,CP2,F8,AFz,POz,PO4,PO8
Oz,0.2631578947368421,0.0,0.0,0.0,0.0,0.21052631578947367,0.2631578947368421,0.2631578947368421
O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POz,0.25806451612903225,0.0,0.0,0.0,0.0,0.22580645161290322,0.25806451612903225,0.25806451612903225
PO4,0.2682926829268293,0.0,0.0,0.0,0.0,0.1951219512195122,0.2682926829268293,0.2682926829268293
PO8,0.2682926829268293,0.0,0.0,0.0,0.0,0.1951219512195122,0.2682926829268293,0.2682926829268293
