,Fp1,C3,CP5,Oz,O2,AFz,PO4,PO8
Fp1,0.14983498349834984,0.14587458745874587,0.14653465346534653,0.1419141914191419,0.0,0.13663366336633664,0.1405940594059406,0.13861386138613863
C3,0.14705882352941177,0.1517379679144385,0.14906417112299467,0.13703208556149732,0.0,0.14572192513368984,0.1356951871657754,0.13368983957219252
CP5,0.1485676215856096,0.14990006662225183,0.1492338441039307,0.13857428381079281,0.0,0.14123917388407728,0.13724183877415055,0.13524317121918722
Oz,0.14690026954177898,0.13948787061994608,0.14150943396226415,0.14892183288409702,0.0,0.12870619946091644,0.14824797843665768,0.14622641509433962
O2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
AFz,0.14396067415730338,0.15168539325842698,0.14747191011235955,0.1327247191011236,0.0,0.16362359550561797,0.13132022471910113,0.12921348314606743
PO4,0.14654002713704206,0.1390773405698779,0.14111261872455902,0.14925373134328357,0.0,0.1282225237449118,0.1485753052917232,0.14721845318860244
PO8,0.1457905544147844,0.13826146475017112,0.1403148528405202,0.14989733059548255,0.0,0.1273100616016427,0.14989733059548255,0.14852840520191649
