,Fp1,C3,CP5,Oz,O2,AFz,PO4,PO8
Fp1,0.17613636363636365,0.1875,0.18181818181818182,0.10227272727272728,0.0,0.1875,0.09090909090909091,0.07386363636363637
C3,0.16,0.205,0.185,0.09,0.0,0.215,0.08,0.065
CP5,0.16753926701570682,0.19895287958115182,0.18848167539267016,0.09424083769633508,0.0,0.19895287958115182,0.08376963350785341,0.06806282722513089
Oz,0.1557377049180328,0.1557377049180328,0.1557377049180328,0.13934426229508196,0.0,0.1557377049180328,0.13114754098360656,0.10655737704918032
O2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
AFz,0.15458937198067632,0.2028985507246377,0.178743961352657,0.08695652173913043,0.0,0.23671497584541062,0.07729468599033816,0.06280193236714976
PO4,0.15178571428571427,0.15178571428571427,0.15178571428571427,0.14285714285714285,0.0,0.15178571428571427,0.13392857142857142,0.11607142857142858
PO8,0.14583333333333334,0.14583333333333334,0.14583333333333334,0.14583333333333334,0.0,0.14583333333333334,0.14583333333333334,0.125
