,Fp1,C3,CP5,Oz,O2,AFz,PO4,PO8
Fp1,0.144,0.142,0.142,0.144,0.0,0.14,0.144,0.144
C3,0.144,0.142,0.142,0.144,0.0,0.14,0.144,0.144
CP5,0.144,0.142,0.142,0.144,0.0,0.14,0.144,0.144
Oz,0.1442687747035573,0.1422924901185771,0.1422924901185771,0.1442687747035573,0.0,0.1383399209486166,0.1442687747035573,0.1442687747035573
O2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
AFz,0.14314928425357873,0.14314928425357873,0.14314928425357873,0.14314928425357873,0.0,0.1411042944785276,0.14314928425357873,0.14314928425357873
PO4,0.1442687747035573,0.1422924901185771,0.1422924901185771,0.1442687747035573,0.0,0.1383399209486166,0.1442687747035573,0.1442687747035573
PO8,0.1442687747035573,0.1422924901185771,0.1422924901185771,0.1442687747035573,0.0,0.1383399209486166,0.1442687747035573,0.1442687747035573
