,C3,TP9,Oz,O2,AFz,POz,PO4,PO8
C3,0.2463768115942029,0.2318840579710145,0.057971014492753624,0.0,0.2753623188405797,0.10144927536231885,0.043478260869565216,0.043478260869565216
TP9,0.25,0.23529411764705882,0.058823529411764705,0.0,0.2647058823529412,0.10294117647058823,0.04411764705882353,0.04411764705882353
Oz,0.16666666666666666,0.16666666666666666,0.13333333333333333,0.0,0.16666666666666666,0.16666666666666666,0.1,0.1
O2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
AFz,0.19148936170212766,0.18085106382978725,0.0425531914893617,0.0,0.44680851063829785,0.07446808510638298,0.031914893617021274,0.031914893617021274
POz,0.1951219512195122,0.1951219512195122,0.0975609756097561,0.0,0.1951219512195122,0.17073170731707318,0.07317073170731707,0.07317073170731707
PO4,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.0,0.15384615384615385,0.15384615384615385,0.11538461538461539,0.11538461538461539
PO8,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.0,0.15384615384615385,0.15384615384615385,0.11538461538461539,0.11538461538461539
