,Oz,O2,CP2,F8,AFz,POz,PO4,PO8
Oz,0.15017064846416384,0.0,0.1348122866894198,0.1348122866894198,0.1348122866894198,0.14846416382252559,0.14846416382252559,0.14846416382252559
O2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CP2,0.14181818181818182,0.0,0.14363636363636365,0.14545454545454545,0.14545454545454545,0.14363636363636365,0.14,0.14
F8,0.14181818181818182,0.0,0.14363636363636365,0.14545454545454545,0.14545454545454545,0.14363636363636365,0.14,0.14
AFz,0.14181818181818182,0.0,0.14363636363636365,0.14545454545454545,0.14545454545454545,0.14363636363636365,0.14,0.14
POz,0.14802065404475043,0.0,0.1359724612736661,0.13769363166953527,0.13769363166953527,0.14802065404475043,0.14629948364888123,0.14629948364888123
PO4,0.15213675213675212,0.0,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.147008547008547,0.15042735042735042,0.15042735042735042
PO8,0.15213675213675212,0.0,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.147008547008547,0.15042735042735042,0.15042735042735042
