,C3,TP9,Oz,O2,AFz,POz,PO4,PO8
C3,0.1592356687898089,0.14012738853503184,0.13830755232029118,0.0,0.14285714285714285,0.1437670609645132,0.13739763421292084,0.13830755232029118
TP9,0.14942528735632185,0.14846743295019157,0.13793103448275862,0.0,0.1503831417624521,0.13984674329501914,0.13697318007662834,0.13697318007662834
Oz,0.1455756422454805,0.13701236917221693,0.1455756422454805,0.0,0.13701236917221693,0.1455756422454805,0.14462416745956233,0.14462416745956233
O2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
AFz,0.14675446848541862,0.1458137347130762,0.13452492944496708,0.0,0.16933207902163688,0.13640639698965193,0.13358419567262464,0.13358419567262464
POz,0.1495766698024459,0.13734713076199437,0.14299153339604892,0.0,0.13734713076199437,0.14769520225776106,0.14205079962370648,0.14299153339604892
PO4,0.1451766953199618,0.13658070678127984,0.14613180515759314,0.0,0.13658070678127984,0.1451766953199618,0.1451766953199618,0.1451766953199618
PO8,0.14543726235741444,0.1359315589353612,0.14638783269961977,0.0,0.1359315589353612,0.14543726235741444,0.14543726235741444,0.14543726235741444
