,Fp1,C3,CP5,Oz,O2,AFz,PO4,PO8
Fp1,0.14214463840399003,0.14214463840399003,0.14214463840399003,0.14463840399002495,0.0,0.1396508728179551,0.14463840399002495,0.14463840399002495
C3,0.14214463840399003,0.14214463840399003,0.14214463840399003,0.14463840399002495,0.0,0.1396508728179551,0.14463840399002495,0.14463840399002495
CP5,0.14214463840399003,0.14214463840399003,0.14214463840399003,0.14463840399002495,0.0,0.1396508728179551,0.14463840399002495,0.14463840399002495
Oz,0.14250614250614252,0.14250614250614252,0.14250614250614252,0.14496314496314497,0.0,0.1375921375921376,0.14496314496314497,0.14496314496314497
O2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
AFz,0.1432225063938619,0.1432225063938619,0.1432225063938619,0.1432225063938619,0.0,0.14066496163682865,0.1432225063938619,0.1432225063938619
PO4,0.14250614250614252,0.14250614250614252,0.14250614250614252,0.14496314496314497,0.0,0.1375921375921376,0.14496314496314497,0.14496314496314497
PO8,0.14250614250614252,0.14250614250614252,0.14250614250614252,0.14496314496314497,0.0,0.1375921375921376,0.14496314496314497,0.14496314496314497
