,caudalmiddlefrontal-rh,parsopercularis-lh,postcentral-lh,postcentral-rh,precentral-lh,superiorparietal-lh,superiortemporal-rh,supramarginal-lh
caudalmiddlefrontal-rh,0.12844036697247707,0.13761467889908258,0.11926605504587157,0.13761467889908258,0.13761467889908258,0.09174311926605505,0.11926605504587157,0.12844036697247707
parsopercularis-lh,0.12844036697247707,0.13761467889908258,0.11926605504587157,0.13761467889908258,0.13761467889908258,0.09174311926605505,0.11926605504587157,0.12844036697247707
postcentral-lh,0.12380952380952381,0.12380952380952381,0.13333333333333333,0.12380952380952381,0.1523809523809524,0.10476190476190476,0.10476190476190476,0.13333333333333333
postcentral-rh,0.12844036697247707,0.13761467889908258,0.11926605504587157,0.13761467889908258,0.13761467889908258,0.09174311926605505,0.11926605504587157,0.12844036697247707
precentral-lh,0.12389380530973451,0.13274336283185842,0.12389380530973451,0.13274336283185842,0.1504424778761062,0.09734513274336283,0.11504424778761062,0.12389380530973451
superiorparietal-lh,0.1125,0.1125,0.1375,0.1125,0.15,0.1625,0.0875,0.125
superiortemporal-rh,0.1326530612244898,0.14285714285714285,0.11224489795918367,0.14285714285714285,0.1326530612244898,0.08163265306122448,0.1326530612244898,0.12244897959183673
supramarginal-lh,0.12844036697247707,0.12844036697247707,0.12844036697247707,0.12844036697247707,0.14678899082568808,0.10091743119266056,0.11009174311926606,0.12844036697247707
