,frontalpole-lh,frontalpole-rh,fusiform-lh,lingual-lh,parahippocampal-lh,precuneus-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.3277310924369748,0.20048019207683074,0.0,0.0,0.0,0.0,0.16326530612244897,0.3085234093637455
frontalpole-rh,0.14977578475336323,0.48789237668161434,0.0,0.0,0.0,0.0,0.18295964125560538,0.17937219730941703
fusiform-lh,0.0,0.0,0.37047970479704795,0.3011070110701107,0.3018450184501845,0.0,0.026568265682656828,0.0
lingual-lh,0.0,0.0,0.22729805013927576,0.388857938718663,0.28245125348189415,0.08133704735376045,0.020055710306406686,0.0
parahippocampal-lh,0.0,0.0,0.2691552062868369,0.3320235756385069,0.3477406679764244,0.0275049115913556,0.023575638506876228,0.0
precuneus-lh,0.0,0.0,0.0,0.21574344023323616,0.0641399416909621,0.7201166180758017,0.0,0.0
rostralanteriorcingulate-lh,0.14316239316239315,0.21153846153846154,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.0,0.34294871794871795,0.18696581196581197
rostralanteriorcingulate-rh,0.24551463644948066,0.18885741265344666,0.0,0.0,0.0,0.0,0.16902738432483475,0.39660056657223797
