,frontalpole-lh,frontalpole-rh,fusiform-lh,insula-lh,insula-rh,parahippocampal-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.26268115942028986,0.2318840579710145,0.0,0.0,0.0,0.0,0.2644927536231884,0.24094202898550723
frontalpole-rh,0.21283783783783783,0.27364864864864863,0.0,0.0,0.0,0.0,0.25675675675675674,0.25675675675675674
fusiform-lh,0.0,0.0,0.6846153846153846,0.0,0.0,0.3153846153846154,0.0,0.0
insula-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
insula-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
parahippocampal-lh,0.0,0.0,0.5061728395061729,0.0,0.0,0.49382716049382713,0.0,0.0
rostralanteriorcingulate-lh,0.22848200312989045,0.24100156494522693,0.0,0.0,0.0,0.0,0.28325508607198746,0.24726134585289514
rostralanteriorcingulate-rh,0.21869782971619364,0.2570951585976628,0.0,0.0,0.0,0.0,0.2621035058430718,0.2621035058430718
