,frontalpole-lh,frontalpole-rh,insula-lh,paracentral-lh,paracentral-rh,parahippocampal-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.5428937259923176,0.07810499359795134,0.0,0.03713188220230474,0.0,0.0,0.0,0.3418693982074264
frontalpole-rh,0.07177615571776155,0.5559610705596107,0.0,0.0,0.0,0.0,0.06690997566909976,0.305352798053528
insula-lh,0.0,0.0,0.6742209631728046,0.1274787535410765,0.014164305949008499,0.18413597733711048,0.0,0.0
paracentral-lh,0.029580152671755726,0.0,0.08206106870229007,0.4952290076335878,0.26717557251908397,0.11927480916030535,0.0,0.006679389312977099
paracentral-rh,0.0,0.0,0.00866738894907909,0.29469122426868904,0.6294691224268689,0.06717226435536294,0.0,0.0
parahippocampal-lh,0.0,0.0,0.1947449768160742,0.19319938176197837,0.10200927357032458,0.5100463678516228,0.0,0.0
rostralanteriorcingulate-lh,0.0,0.1536144578313253,0.0,0.0,0.0,0.0,0.5180722891566265,0.32831325301204817
rostralanteriorcingulate-rh,0.21115537848605578,0.19840637450199203,0.0,0.00398406374501992,0.0,0.0,0.0900398406374502,0.4964143426294821
