,frontalpole-lh,frontalpole-rh,fusiform-lh,insula-lh,insula-rh,parahippocampal-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.26057529610829105,0.2233502538071066,0.02030456852791878,0.0,0.0,0.0,0.23688663282571912,0.25888324873096447
frontalpole-rh,0.20602218700475436,0.2583201267828843,0.058637083993660855,0.025356576862123614,0.0,0.0,0.22503961965134706,0.2266244057052298
fusiform-lh,0.018484288354898338,0.06469500924214418,0.41404805914972276,0.14602587800369685,0.0,0.28835489833641403,0.04066543438077634,0.027726432532347505
insula-lh,0.0,0.05363984674329502,0.2950191570881226,0.45977011494252873,0.0,0.18773946360153257,0.0038314176245210726,0.0
insula-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
parahippocampal-lh,0.0,0.0,0.4117647058823529,0.13101604278074866,0.0,0.4572192513368984,0.0,0.0
rostralanteriorcingulate-lh,0.2292358803986711,0.23920265780730898,0.03986710963455149,0.0049833887043189366,0.0,0.0,0.24916943521594684,0.23754152823920266
rostralanteriorcingulate-rh,0.2377952755905512,0.22992125984251968,0.026771653543307086,0.0,0.0,0.0,0.2283464566929134,0.27716535433070866
