,inferiorparietal-rh,postcentral-lh,postcentral-rh,rostralmiddlefrontal-lh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh,supramarginal-lh
inferiorparietal-rh,0.15517241379310345,0.10775862068965517,0.15086206896551724,0.14655172413793102,0.14655172413793102,0.14655172413793102,0.0,0.14655172413793102
postcentral-lh,0.11467889908256881,0.2889908256880734,0.11467889908256881,0.11467889908256881,0.11467889908256881,0.11467889908256881,0.022935779816513763,0.11467889908256881
postcentral-rh,0.13385826771653545,0.0984251968503937,0.20078740157480315,0.17716535433070865,0.12598425196850394,0.13385826771653545,0.0,0.12992125984251968
rostralmiddlefrontal-lh,0.13692946058091288,0.1037344398340249,0.1825726141078838,0.17842323651452283,0.12863070539419086,0.13692946058091288,0.0,0.13278008298755187
superiorparietal-lh,0.13821138211382114,0.1016260162601626,0.13821138211382114,0.13414634146341464,0.21544715447154472,0.13414634146341464,0.0,0.13821138211382114
superiorparietal-rh,0.15,0.11363636363636363,0.15,0.15,0.1409090909090909,0.15,0.0,0.14545454545454545
superiortemporal-lh,0.0,0.12195121951219512,0.0,0.0,0.0,0.0,0.8780487804878049,0.0
supramarginal-lh,0.1504424778761062,0.11061946902654868,0.1504424778761062,0.1504424778761062,0.1415929203539823,0.1504424778761062,0.0,0.14601769911504425
