,inferiorparietal-rh,parsopercularis-lh,postcentral-lh,postcentral-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh,supramarginal-lh
inferiorparietal-rh,0.25061425061425063,0.11302211302211303,0.04914004914004914,0.11056511056511056,0.07371007371007371,0.20393120393120392,0.0,0.19901719901719903
parsopercularis-lh,0.17857142857142858,0.19444444444444445,0.07539682539682539,0.08333333333333333,0.06746031746031746,0.20238095238095238,0.0,0.1984126984126984
postcentral-lh,0.11976047904191617,0.11377245508982035,0.3592814371257485,0.0718562874251497,0.07784431137724551,0.1317365269461078,0.0,0.12574850299401197
postcentral-rh,0.1906779661016949,0.0847457627118644,0.05084745762711865,0.2076271186440678,0.07627118644067797,0.19491525423728814,0.0,0.19491525423728814
superiorparietal-lh,0.11764705882352941,0.06666666666666667,0.050980392156862744,0.06666666666666667,0.30980392156862746,0.12156862745098039,0.15294117647058825,0.11372549019607843
superiorparietal-rh,0.20100502512562815,0.12311557788944724,0.05527638190954774,0.11557788944723618,0.0728643216080402,0.22110552763819097,0.0,0.21105527638190955
superiortemporal-lh,0.0,0.0,0.0,0.0,0.3523809523809524,0.0,0.6476190476190476,0.0
supramarginal-lh,0.19948849104859334,0.1278772378516624,0.05370843989769821,0.11764705882352941,0.07161125319693094,0.21739130434782608,0.0,0.21227621483375958
