,Fp1,F3,Pz,P4,CP2,AF3,AFz,P2
Fp1,0.2864864864864865,0.2864864864864865,0.0,0.0,0.0,0.0,0.2864864864864865,0.14054054054054055
F3,0.2864864864864865,0.2864864864864865,0.0,0.0,0.0,0.0,0.2864864864864865,0.14054054054054055
Pz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP2,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.07894736842105263,0.9210526315789473,0.0,0.0
AFz,0.2864864864864865,0.2864864864864865,0.0,0.0,0.0,0.0,0.2864864864864865,0.14054054054054055
P2,0.2524271844660194,0.2524271844660194,0.0,0.0,0.0,0.0,0.2524271844660194,0.24271844660194175
