,Fp1,F3,Pz,P4,CP2,AF7,AF3,P2
Fp1,0.33088235294117646,0.33088235294117646,0.0,0.0,0.0,0.3382352941176471,0.0,0.0
F3,0.33093525179856115,0.33093525179856115,0.0,0.0,0.0,0.3381294964028777,0.0,0.0
Pz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.33093525179856115,0.33093525179856115,0.0,0.0,0.0,0.3381294964028777,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
