,parstriangularis-rh,postcentral-lh,postcentral-rh,precentral-lh,precentral-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-rh
parstriangularis-rh,0.17757009345794392,0.07476635514018691,0.07476635514018691,0.14953271028037382,0.14018691588785046,0.16822429906542055,0.14953271028037382,0.06542056074766354
postcentral-lh,0.13333333333333333,0.11666666666666667,0.11666666666666667,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.1
postcentral-rh,0.1282051282051282,0.10256410256410256,0.14102564102564102,0.1282051282051282,0.1282051282051282,0.1282051282051282,0.1282051282051282,0.11538461538461539
precentral-lh,0.16346153846153846,0.07692307692307693,0.07692307692307693,0.15384615384615385,0.14423076923076922,0.16346153846153846,0.15384615384615385,0.0673076923076923
precentral-rh,0.1568627450980392,0.0784313725490196,0.0784313725490196,0.1568627450980392,0.14705882352941177,0.1568627450980392,0.1568627450980392,0.06862745098039216
superiortemporal-lh,0.17757009345794392,0.07476635514018691,0.07476635514018691,0.14953271028037382,0.14018691588785046,0.16822429906542055,0.14953271028037382,0.06542056074766354
superiortemporal-rh,0.16346153846153846,0.07692307692307693,0.07692307692307693,0.15384615384615385,0.14423076923076922,0.16346153846153846,0.15384615384615385,0.0673076923076923
supramarginal-rh,0.12857142857142856,0.11428571428571428,0.12857142857142856,0.12857142857142856,0.12857142857142856,0.12857142857142856,0.12857142857142856,0.11428571428571428
