,parstriangularis-rh,postcentral-lh,postcentral-rh,precentral-lh,precentral-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-rh
parstriangularis-rh,0.07142857142857142,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.07142857142857142,0.14285714285714285,0.14285714285714285
postcentral-lh,0.045454545454545456,0.22727272727272727,0.18181818181818182,0.18181818181818182,0.13636363636363635,0.045454545454545456,0.09090909090909091,0.09090909090909091
postcentral-rh,0.05555555555555555,0.2222222222222222,0.16666666666666666,0.16666666666666666,0.1111111111111111,0.05555555555555555,0.1111111111111111,0.1111111111111111
precentral-lh,0.041666666666666664,0.25,0.16666666666666666,0.20833333333333334,0.125,0.041666666666666664,0.08333333333333333,0.08333333333333333
precentral-rh,0.058823529411764705,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.11764705882352941,0.058823529411764705,0.11764705882352941,0.11764705882352941
superiortemporal-lh,0.07142857142857142,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.07142857142857142,0.14285714285714285,0.14285714285714285
superiortemporal-rh,0.07142857142857142,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.07142857142857142,0.14285714285714285,0.14285714285714285
supramarginal-rh,0.07142857142857142,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.07142857142857142,0.14285714285714285,0.14285714285714285
