,caudalmiddlefrontal-lh,parsopercularis-lh,postcentral-rh,precentral-lh,rostralmiddlefrontal-lh,superiorfrontal-lh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-lh,0.1601423487544484,0.060498220640569395,0.12811387900355872,0.13523131672597866,0.13167259786476868,0.15658362989323843,0.09608540925266904,0.13167259786476868
parsopercularis-lh,0.12686567164179105,0.13432835820895522,0.12686567164179105,0.13432835820895522,0.12686567164179105,0.12686567164179105,0.08955223880597014,0.13432835820895522
postcentral-rh,0.1384083044982699,0.058823529411764705,0.15916955017301038,0.1384083044982699,0.15570934256055363,0.1314878892733564,0.09688581314878893,0.12110726643598616
precentral-lh,0.14482758620689656,0.06551724137931035,0.13793103448275862,0.1482758620689655,0.1310344827586207,0.13793103448275862,0.1,0.13448275862068965
rostralmiddlefrontal-lh,0.13131313131313133,0.05723905723905724,0.14814814814814814,0.13131313131313133,0.2053872053872054,0.12457912457912458,0.08754208754208755,0.11447811447811448
superiorfrontal-lh,0.15498154981549817,0.06273062730627306,0.12546125461254612,0.13284132841328414,0.12915129151291513,0.15867158671586715,0.0996309963099631,0.13653136531365315
superiortemporal-lh,0.12831858407079647,0.04424778761061947,0.11504424778761062,0.12389380530973451,0.11504424778761062,0.12831858407079647,0.22123893805309736,0.12389380530973451
superiortemporal-rh,0.1471698113207547,0.07169811320754717,0.12452830188679245,0.13584905660377358,0.12452830188679245,0.1471698113207547,0.10566037735849057,0.14339622641509434
