,caudalmiddlefrontal-lh,parsopercularis-lh,postcentral-rh,precentral-lh,rostralmiddlefrontal-lh,superiorfrontal-lh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-lh,0.14743589743589744,0.05128205128205128,0.1346153846153846,0.1282051282051282,0.1282051282051282,0.15384615384615385,0.1282051282051282,0.1282051282051282
parsopercularis-lh,0.12698412698412698,0.1111111111111111,0.12698412698412698,0.12698412698412698,0.12698412698412698,0.12698412698412698,0.12698412698412698,0.12698412698412698
postcentral-rh,0.1411042944785276,0.049079754601226995,0.1411042944785276,0.13496932515337423,0.12269938650306748,0.1411042944785276,0.13496932515337423,0.13496932515337423
precentral-lh,0.13496932515337423,0.049079754601226995,0.147239263803681,0.1411042944785276,0.12269938650306748,0.13496932515337423,0.13496932515337423,0.13496932515337423
rostralmiddlefrontal-lh,0.1388888888888889,0.05555555555555555,0.1388888888888889,0.13194444444444445,0.13194444444444445,0.1388888888888889,0.13194444444444445,0.13194444444444445
superiorfrontal-lh,0.14743589743589744,0.05128205128205128,0.1346153846153846,0.1282051282051282,0.1282051282051282,0.15384615384615385,0.1282051282051282,0.1282051282051282
superiortemporal-lh,0.14012738853503184,0.050955414012738856,0.14012738853503184,0.1337579617834395,0.12738853503184713,0.14012738853503184,0.1337579617834395,0.1337579617834395
superiortemporal-rh,0.14012738853503184,0.050955414012738856,0.14012738853503184,0.1337579617834395,0.12738853503184713,0.14012738853503184,0.1337579617834395,0.1337579617834395
