,caudalanteriorcingulate-lh,frontalpole-rh,fusiform-lh,isthmuscingulate-rh,paracentral-lh,paracentral-rh,posteriorcingulate-lh,posteriorcingulate-rh
caudalanteriorcingulate-lh,0.1456953642384106,0.13024282560706402,0.11920529801324503,0.10596026490066225,0.1280353200883002,0.11920529801324503,0.1368653421633554,0.11479028697571744
frontalpole-rh,0.13320825515947468,0.16322701688555347,0.11632270168855535,0.1050656660412758,0.12382739212007504,0.11632270168855535,0.1294559099437148,0.1125703564727955
fusiform-lh,0.12547528517110265,0.1311787072243346,0.12357414448669202,0.11216730038022814,0.1311787072243346,0.12357414448669202,0.13307984790874525,0.11977186311787072
isthmuscingulate-rh,0.11235955056179775,0.1254681647940075,0.13295880149812733,0.12172284644194757,0.12734082397003746,0.13108614232209737,0.1198501872659176,0.12921348314606743
paracentral-lh,0.1364522417153996,0.13060428849902533,0.12085769980506822,0.10916179337231968,0.1286549707602339,0.12085769980506822,0.1364522417153996,0.11695906432748537
paracentral-rh,0.12382739212007504,0.13320825515947468,0.12382739212007504,0.1125703564727955,0.13133208255159476,0.12382739212007504,0.13133208255159476,0.1200750469043152
posteriorcingulate-lh,0.14432989690721648,0.12989690721649486,0.11958762886597939,0.10721649484536082,0.12783505154639174,0.11958762886597939,0.1360824742268041,0.1154639175257732
posteriorcingulate-rh,0.1200750469043152,0.13133208255159476,0.12570356472795496,0.11444652908067542,0.13320825515947468,0.12570356472795496,0.1275797373358349,0.12195121951219512
