,insula-lh,insula-rh,isthmuscingulate-rh,paracentral-lh,paracentral-rh,posteriorcingulate-lh,posteriorcingulate-rh,rostralanteriorcingulate-rh
insula-lh,0.1280148423005566,0.11688311688311688,0.1280148423005566,0.1280148423005566,0.12059369202226346,0.13543599257884972,0.12059369202226346,0.12244897959183673
insula-rh,0.13066202090592335,0.12020905923344948,0.1254355400696864,0.1289198606271777,0.12369337979094076,0.12195121951219512,0.12369337979094076,0.1254355400696864
isthmuscingulate-rh,0.12815533980582525,0.11650485436893204,0.12815533980582525,0.12815533980582525,0.1203883495145631,0.13592233009708737,0.1203883495145631,0.12233009708737864
paracentral-lh,0.128060263653484,0.1167608286252354,0.128060263653484,0.128060263653484,0.12052730696798493,0.13559322033898305,0.12052730696798493,0.1224105461393597
paracentral-rh,0.1286231884057971,0.11775362318840579,0.1286231884057971,0.1286231884057971,0.1213768115942029,0.13043478260869565,0.1213768115942029,0.12318840579710146
posteriorcingulate-lh,0.1282565130260521,0.11623246492985972,0.1282565130260521,0.1282565130260521,0.12024048096192384,0.13627254509018036,0.12024048096192384,0.12224448897795591
posteriorcingulate-rh,0.12844036697247707,0.11743119266055047,0.12844036697247707,0.12844036697247707,0.12110091743119267,0.13211009174311927,0.12110091743119267,0.12293577981651377
rostralanteriorcingulate-rh,0.12612612612612611,0.11531531531531532,0.12612612612612611,0.12612612612612611,0.11891891891891893,0.13153153153153152,0.11891891891891893,0.13693693693693693
