,bankssts-lh,entorhinal-lh,entorhinal-rh,frontalpole-lh,fusiform-lh,parahippocampal-lh,parahippocampal-rh,temporalpole-lh
bankssts-lh,0.5779467680608364,0.07984790874524715,0.04182509505703422,0.07604562737642585,0.11026615969581749,0.049429657794676805,0.034220532319391636,0.030418250950570342
entorhinal-lh,0.042435424354243544,0.4833948339483395,0.07564575645756458,0.0,0.13653136531365315,0.08487084870848709,0.042435424354243544,0.13468634686346864
entorhinal-rh,0.034722222222222224,0.0787037037037037,0.4305555555555556,0.05324074074074074,0.12731481481481483,0.11342592592592593,0.1527777777777778,0.009259259259259259
frontalpole-lh,0.05084745762711865,0.0,0.05649717514124294,0.8220338983050848,0.0480225988700565,0.005649717514124294,0.01694915254237288,0.0
fusiform-lh,0.04892367906066536,0.136986301369863,0.09784735812133072,0.03522504892367906,0.37377690802348335,0.11350293542074363,0.08610567514677103,0.10763209393346379
parahippocampal-lh,0.05202312138728324,0.10982658959537572,0.12427745664739884,0.0,0.19653179190751446,0.3959537572254335,0.10982658959537572,0.011560693641618497
parahippocampal-rh,0.03759398496240601,0.03759398496240601,0.16040100250626566,0.02506265664160401,0.13784461152882205,0.09523809523809523,0.48872180451127817,0.017543859649122806
temporalpole-lh,0.01098901098901099,0.19505494505494506,0.01098901098901099,0.0,0.1401098901098901,0.01098901098901099,0.013736263736263736,0.6181318681318682
