,bankssts-lh,entorhinal-lh,entorhinal-rh,frontalpole-lh,fusiform-lh,parahippocampal-lh,parahippocampal-rh,temporalpole-lh
bankssts-lh,0.5686274509803921,0.0392156862745098,0.013071895424836602,0.0718954248366013,0.1830065359477124,0.032679738562091505,0.0392156862745098,0.05228758169934641
entorhinal-lh,0.006289308176100629,0.3238993710691824,0.1289308176100629,0.0,0.19811320754716982,0.11635220125786164,0.07232704402515723,0.1540880503144654
entorhinal-rh,0.024793388429752067,0.14049586776859505,0.2727272727272727,0.0,0.17768595041322313,0.19834710743801653,0.16942148760330578,0.01652892561983471
frontalpole-lh,0.20588235294117646,0.0,0.0,0.47058823529411764,0.3235294117647059,0.0,0.0,0.0
fusiform-lh,0.06631299734748011,0.14854111405835543,0.09018567639257294,0.023872679045092837,0.32625994694960214,0.1220159151193634,0.08222811671087533,0.14058355437665782
parahippocampal-lh,0.0390625,0.09765625,0.16796875,0.0,0.20703125,0.32421875,0.1484375,0.015625
parahippocampal-rh,0.061224489795918366,0.07653061224489796,0.1836734693877551,0.0,0.19387755102040816,0.19387755102040816,0.27040816326530615,0.02040816326530612
temporalpole-lh,0.022222222222222223,0.25555555555555554,0.022222222222222223,0.0,0.2611111111111111,0.022222222222222223,0.022222222222222223,0.39444444444444443
